Date,Rec,GDP,Inflation,PCE,CPI,WasteGenerated,WasteRecycled,WasteCombusted,WasteLandfilled
1967-07-31,-0.3489313079371186,-1.25186169292252,-0.22064918911077805,-1.4543807863030047,,-1.011014711517039,-1.3066284187033197,-1.2096858266216364,1.2522079979603273
1967-10-31,-0.3489313079371186,-1.2497768994449705,-0.22064918911077805,-1.4543807863030047,,-1.011014711517039,-1.3066284187033197,-1.2096858266216364,1.2522079979603273
1968-01-31,-0.3489313079371186,-1.2461815762245245,0.3352477528992883,-1.4275920616712232,,-1.011014711517039,-1.3066284187033197,-1.2096858266216364,1.2522079979603273
1968-04-30,-0.3489313079371186,-1.2429710251434931,0.3352477528992883,-1.4275920616712232,,-1.011014711517039,-1.3066284187033197,-1.2096858266216364,1.2522079979603273
1968-07-31,-0.3489313079371186,-1.240850854755767,0.3352477528992883,-1.4275920616712232,,-1.011014711517039,-1.3066284187033197,-1.2096858266216364,1.2522079979603273
1968-10-31,-0.3489313079371186,-1.2386375466117934,0.3352477528992883,-1.4275920616712232,,-1.011014711517039,-1.3066284187033197,-1.2096858266216364,1.2522079979603273
1969-01-31,-0.3489313079371186,-1.2353819703723552,0.7767692453529724,-1.4054601583464004,,-1.011014711517039,-1.3066284187033197,-1.2096858266216364,1.2522079979603273
1969-04-30,-0.3489313079371186,-1.2333644573457967,0.7767692453529724,-1.4054601583464004,,-1.011014711517039,-1.3066284187033197,-1.2096858266216364,1.2522079979603273
1969-07-31,-0.3489313079371186,-1.2306711810132056,0.7767692453529724,-1.4054601583464004,,-1.011014711517039,-1.3066284187033197,-1.2096858266216364,1.2522079979603273
1969-10-31,-0.3489313079371186,-1.2296174636631743,0.7767692453529724,-1.4054601583464004,,-1.011014711517039,-1.3066284187033197,-1.2096858266216364,1.2522079979603273
1970-01-31,2.8574644947282954,-1.2279382825412164,0.9161575286880149,-1.3976759283266686,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1970-04-30,2.8574644947282954,-1.2258574770062691,0.9161575286880149,-1.3976759283266686,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1970-07-31,2.8574644947282954,-1.223453905407199,0.9161575286880149,-1.3976759283266686,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1970-10-31,2.8574644947282954,-1.2231259936106869,0.9161575286880149,-1.3976759283266686,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1970-12-31,-0.3489313079371186,-1.2231259936106869,0.9161575286880149,-1.3976759283266686,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1971-01-31,-0.3489313079371186,-1.2171379048291886,0.34302452042660825,-1.3740763375796232,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1971-04-30,-0.3489313079371186,-1.214421601344155,0.34302452042660825,-1.3740763375796232,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1971-07-31,-0.3489313079371186,-1.2116681199426085,0.34302452042660825,-1.3740763375796232,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1971-10-31,-0.3489313079371186,-1.2100443840871458,0.34302452042660825,-1.3740763375796232,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1972-01-31,-0.3489313079371186,-1.2048585149851487,-0.035416052581934816,-1.342623933288443,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1972-04-30,-0.3489313079371186,-1.2002582302290608,-0.035416052581934816,-1.342623933288443,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1972-07-31,-0.3489313079371186,-1.1971454480634272,-0.035416052581934816,-1.342623933288443,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1972-10-31,-0.3489313079371186,-1.1922135208548448,-0.035416052581934816,-1.342623933288443,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
